1766043048215;2836.36;2838.11
1766043048350;2836.39;2838.14
1766043048786;2836.38;2838.13
1766043048890;2836.39;2838.14
1766043049190;2836.38;2838.13
1766043049668;2836.39;2838.14
1766043050285;2836.4;2838.15
1766043050751;2836.39;2838.14
1766043051154;2836.41;2838.16
1766043051375;2836.4;2838.15
1766043052946;2836.45;2838.2
1766043053083;2836.43;2838.18
1766043053345;2836.41;2838.16
1766043053676;2836.4;2838.15
1766043053782;2836.41;2838.16
1766043055406;2836.45;2838.2
1766043055635;2836.46;2838.21
1766043056440;2836.52;2838.27
1766043056648;2836.5;2838.25
1766043056801;2836.48;2838.23
1766043057331;2836.52;2838.27
1766043057406;2836.59;2838.34
1766043057529;2836.54;2838.29
1766043058435;2836.59;2838.34
1766043058537;2836.56;2838.31
1766043059235;2836.59;2838.34
1766043059358;2836.57;2838.32
1766043059475;2836.56;2838.31
1766043059990;2836.57;2838.32
1766043060105;2836.59;2838.34
1766043060225;2836.6;2838.35
1766043060345;2836.59;2838.34
1766043061575;2836.63;2838.38
1766043061687;2836.61;2838.36
1766043061806;2836.71;2838.46
1766043061921;2836.7;2838.45
1766043062045;2836.66;2838.41
1766043063075;2836.7;2838.45
1766043063185;2836.68;2838.43
1766043063305;2836.66;2838.41
1766043064384;2836.7;2838.45
1766043064636;2836.66;2838.41
1766043065505;2836.65;2838.4
1766043067016;2836.6;2838.35
1766043067118;2836.59;2838.34
1766043067246;2836.58;2838.33
1766043067365;2836.61;2838.36
1766043067485;2836.65;2838.4
1766043068899;2836.57;2838.32
1766043069015;2836.61;2838.36
1766043069226;2836.65;2838.4
1766043070987;2836.63;2838.38
1766043071455;2836.64;2838.39
1766043071855;2836.65;2838.4
1766043072200;2836.64;2838.39
1766043072305;2836.63;2838.38
1766043072585;2836.64;2838.39
1766043072705;2836.63;2838.38
1766043073165;2836.68;2838.43
1766043073285;2836.65;2838.4
1766043073406;2836.63;2838.38
1766043074555;2836.65;2838.4
1766043075235;2836.63;2838.38
1766043075357;2836.68;2838.43
1766043075515;2836.66;2838.41
1766043075636;2836.63;2838.38
1766043077335;2836.64;2838.39
1766043079977;2836.86;2838.61
1766043080079;2836.92;2838.67
1766043080205;2836.99;2838.74
